epoch,batch,loss_total,loss_rot,loss_scale,mAP15,mAP30
1,535,1.0992496013641357,1.0961227416992188,0.003126818686723709,0.25,0.25
1,536,0.5833795070648193,0.5710259675979614,0.012353556230664253,0.5,0.625
1,537,0.3990679681301117,0.3780008554458618,0.021067112684249878,0.625,0.75
1,538,0.9278084635734558,0.9172300100326538,0.01057848148047924,0.25,0.375
1,539,0.21014957129955292,0.20192649960517883,0.00822307076305151,0.875,0.875
1,540,0.7397591471672058,0.7205936908721924,0.019165445119142532,0.5,0.5
1,541,0.9393539428710938,0.9363678693771362,0.00298609328456223,0.25,0.375
1,542,0.979038655757904,0.9724404215812683,0.00659822765737772,0.125,0.25
1,543,0.7088276743888855,0.7026235461235046,0.006204119883477688,0.375,0.5
1,544,0.9354873299598694,0.9195488691329956,0.015938466414809227,0.375,0.375
1,545,0.7771705389022827,0.7634848356246948,0.013685718178749084,0.25,0.375
1,546,0.5429166555404663,0.5296640396118164,0.01325258705765009,0.625,0.625
1,547,0.4143562614917755,0.3926565647125244,0.021699707955121994,0.5,0.75
1,548,0.5496082305908203,0.5428389310836792,0.006769272498786449,0.5,0.625
1,549,0.2157197892665863,0.20857372879981995,0.007146060466766357,0.75,0.875
1,550,0.8843846321105957,0.8787854909896851,0.005599167663604021,0.125,0.375
1,551,0.9861602783203125,0.9537321329116821,0.03242814168334007,0.25,0.25
1,552,0.8640658855438232,0.8597476482391357,0.004318214487284422,0.375,0.375
1,553,0.5743470191955566,0.5601524114608765,0.014194618910551071,0.5,0.625
1,554,0.4081799387931824,0.40297025442123413,0.005209676921367645,0.625,0.75
1,555,0.47733622789382935,0.46101802587509155,0.016318194568157196,0.625,0.625
1,556,0.05002092942595482,0.04920736327767372,0.0008135664975270629,1.0,1.0
2,557,0.49743738770484924,0.4798283278942108,0.017609063535928726,0.625,0.625
2,558,0.4954324960708618,0.4699948728084564,0.0254376120865345,0.625,0.625
2,559,0.8502858877182007,0.8284462094306946,0.021839652210474014,0.375,0.375
2,560,0.7408666610717773,0.7296496629714966,0.011217022314667702,0.5,0.5
2,561,0.37885361909866333,0.36918577551841736,0.009667845442891121,0.75,0.75
2,562,0.21354526281356812,0.20842133462429047,0.005123927723616362,0.75,0.875
2,563,1.1295756101608276,1.1186857223510742,0.010889854282140732,0.125,0.25
2,564,0.3742300271987915,0.3638375997543335,0.010392429307103157,0.625,0.625
2,565,0.8569594621658325,0.8413721323013306,0.015587350353598595,0.25,0.375
2,566,0.5876211524009705,0.5773614048957825,0.010259756818413734,0.5,0.5
2,567,0.5482523441314697,0.5372137427330017,0.011038591153919697,0.625,0.625
2,568,0.7407515048980713,0.7358337640762329,0.0049177659675478935,0.5,0.5
2,569,0.7208709716796875,0.7061667442321777,0.014704233035445213,0.5,0.5
2,570,0.5601605176925659,0.5550969839096069,0.005063507705926895,0.625,0.625
2,571,0.9279381632804871,0.9178363084793091,0.010101835243403912,0.375,0.375
2,572,0.469210684299469,0.45956170558929443,0.00964896660298109,0.375,0.625
